"address","address_obj/city","address_obj/country","address_obj/postalcode","address_obj/state","address_obj/street1","address_obj/street2","ancestors/0/abbrv","ancestors/0/location_id","ancestors/0/name","ancestors/0/subcategory/0/key","ancestors/0/subcategory/0/name","ancestors/1/abbrv","ancestors/1/location_id","ancestors/1/name","ancestors/1/subcategory/0/key","ancestors/1/subcategory/0/name","ancestors/2/abbrv","ancestors/2/location_id","ancestors/2/name","ancestors/2/subcategory/0/key","ancestors/2/subcategory/0/name","ancestors/3/abbrv","ancestors/3/location_id","ancestors/3/name","ancestors/3/subcategory/0/key","ancestors/3/subcategory/0/name","api_detail_url","bearing","category/key","category/name","description","distance","distance_string","doubleclick_zone","email","hours/timezone","hours/week_ranges/0/0/close_time","hours/week_ranges/0/0/open_time","hours/week_ranges/1/0/close_time","hours/week_ranges/1/0/open_time","hours/week_ranges/2/0/close_time","hours/week_ranges/2/0/open_time","hours/week_ranges/3/0/close_time","hours/week_ranges/3/0/open_time","hours/week_ranges/4/0/close_time","hours/week_ranges/4/0/open_time","hours/week_ranges/5/0/close_time","hours/week_ranges/5/0/open_time","hours/week_ranges/6/0/close_time","hours/week_ranges/6/0/open_time","image","is_candidate_for_contact_info_suppression","is_closed","is_jfy_enabled","is_long_closed","latitude","location_id","location_string","location_subtype","longitude","machine_translated","name","num_reviews","open_now_text","parent_display_name","phone","photo/caption","photo/helpful_votes","photo/id","photo/images/large/height","photo/images/large/url","photo/images/large/width","photo/images/medium/height","photo/images/medium/url","photo/images/medium/width","photo/images/original/height","photo/images/original/url","photo/images/original/width","photo/images/small/height","photo/images/small/url","photo/images/small/width","photo/images/thumbnail/height","photo/images/thumbnail/url","photo/images/thumbnail/width","photo/is_blessed","photo/published_date","photo/uploaded_date","photo/user","photo/user/member_id","photo/user/type","photo/user/user_id","preferred_map_engine","ranking","ranking_category","ranking_denominator","ranking_geo","ranking_geo_id","ranking_position","ranking_subcategory","rating","raw_ranking","subcategory/0/key","subcategory/0/name","subcategory/1/key","subcategory/1/name","subcategory/2/key","subcategory/2/name","subcategory/3/key","subcategory/3/name","subcategory/4/key","subcategory/4/name","subcategory/5/key","subcategory/5/name","subcategory_ranking","subtype/0/key","subtype/0/name","subtype/1/key","subtype/1/name","subtype/2/key","subtype/2/name","subtype/3/key","subtype/3/name","subtype/4/key","subtype/4/name","subtype/5/key","subtype/5/name","subtype/6/key","subtype/6/name","timezone","type","web_url","website","write_review"
"Sudirman Stall Kuda Jl. Jend., Balikpapan Indonesia","Balikpapan","Indonesia",,,"Sudirman Stall Kuda Jl. Jend.","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/8837219",,"attraction","Objek Wisata","(Seberang BSB E-Walk)",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.27249","8837219","Balikpapan, Kalimantan Timur, Kalimantan","none","116.86052",,"UKM Center Balikpapan","2",,"Balikpapan",,,,,,,,,,,,,,,,,,,,,,,,,,,"default","No. 8 dari 10 Tempat Belanja di Balikpapan","attraction","10","Balikpapan","317100","8","No. 8 dari 10 Tempat Belanja di Balikpapan","4.5","2.758532762527466","26","Tempat Belanja",,,,,,,,,,,"No. 8 dari 10 Tempat Belanja di Balikpapan","144","Toko Khusus & Hadiah",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d8837219-Reviews-UKM_Center_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html","https://www.facebook.com/Ukm-center-pusat-oleh-oleh-balikpapan-1644004509154485/","https://www.tripadvisor.co.id/UserReview-g317100-d8837219-UKM_Center_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jln. Jendral Sudirman 3- 5, Balikpapan 76112 Indonesia","Balikpapan","Indonesia","76112",,"Jln. Jendral Sudirman 3- 5","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/7608523",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/14/b1/9b/1f/20180917-205552-largejpg.jpg","false","false","false","false","-1.277295","7608523","Balikpapan, Kalimantan Timur, Kalimantan","none","116.83271",,"Balcony City Mall Balikpapan","16",,"Balikpapan","+62 542 737888","","0","347183903","412","https://media-cdn.tripadvisor.com/media/photo-s/14/b1/9b/1f/20180917-205552-largejpg.jpg","550","188","https://media-cdn.tripadvisor.com/media/photo-f/14/b1/9b/1f/20180917-205552-largejpg.jpg","250","756","https://media-cdn.tripadvisor.com/media/photo-o/14/b1/9b/1f/20180917-205552-largejpg.jpg","1008","150","https://media-cdn.tripadvisor.com/media/photo-l/14/b1/9b/1f/20180917-205552-largejpg.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/14/b1/9b/1f/20180917-205552-largejpg.jpg","50","true","2018-09-17T19:02:07-0400","2018-09-17T19:02:07-0400",,"0","user",,"default","No. 10 dari 10 Tempat Belanja di Balikpapan","attraction","10","Balikpapan","317100","10","No. 10 dari 10 Tempat Belanja di Balikpapan","3.0","2.73667311668396","26","Tempat Belanja",,,,,,,,,,,"No. 10 dari 10 Tempat Belanja di Balikpapan","144","Toko Khusus & Hadiah",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d7608523-Reviews-Balcony_City_Mall_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d7608523-Balcony_City_Mall_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. May. Jend Sutoyo Rt. 62 No. 33A Gn. Malang, Balikpapan 76113 Indonesia","Balikpapan","Indonesia","76113",,"Jl. May. Jend Sutoyo Rt. 62 No. 33A Gn. Malang","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/17383825",,"attraction","Objek Wisata","Rimba Borneo tour company specializes in organizing tours to Borneo and East Kalimantan. Join us for introductory, eco or adventurous tours to the Mahakam River and Orangutan areas. Highly-experienced, professional and fun guide, with in-depth knowledge of the unique local areas. Association of Indonesian Travel Agent member & owner, Rusdy is Chair of the Tour Guide Association of East Borneo.",,,"as.indonesia.borneo","info@borneokalimantan.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-w/17/45/98/c7/caption.jpg","false","false","false","false","-1.27224","17383825","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator","116.84517","false","Rimba Borneo Kalimantan Orangutan and Eco Tours","4",,"Balikpapan","+62 812-5331-2333","","1","390437063","720","https://media-cdn.tripadvisor.com/media/photo-o/17/45/98/c7/caption.jpg","1024","387","https://media-cdn.tripadvisor.com/media/photo-s/17/45/98/c7/caption.jpg","550","720","https://media-cdn.tripadvisor.com/media/photo-w/17/45/98/c7/caption.jpg","1024","150","https://media-cdn.tripadvisor.com/media/photo-l/17/45/98/c7/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/17/45/98/c7/caption.jpg","50","true","2019-04-24T04:58:00-0400","2019-04-24T04:58:00-0400",,,,,"default","No. 4 dari 13 Tur di Balikpapan","attraction","13","Balikpapan","317100","4","No. 4 dari 13 Tur di Balikpapan","5.0","2.8218116760253906","42","Tur","51","Lainnya","61","Aktivitas Luar Ruangan",,,,,,,"No. 4 dari 13 Tur di Balikpapan","288","Tur Beberapa Hari","183","Tur Jalan Kaki","219","Tur Naik Gunung & Berkemah","235","Tur Pribadi",,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d17383825-Reviews-Rimba_Borneo_Kalimantan_Orangutan_and_Eco_Tours-Balikpapan_East_Kalimantan_Kalim.html","http://www.borneokalimantan.com","https://www.tripadvisor.co.id/UserReview-g317100-d17383825-Rimba_Borneo_Kalimantan_Orangutan_and_Eco_Tours-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Syarifuddin Yoes Komplek Ruko Pelangi B Point Blok A No. 32 Sepinggan, Balikpapan 76115 Indonesia","Balikpapan","Indonesia","76115",,"Jl. Syarifuddin Yoes","Komplek Ruko Pelangi B Point Blok A No. 32 Sepinggan",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/19279862",,"attraction","Objek Wisata","Kami Memberikan Semaksimal mungkin Pelayanan yang Optimal yang lebih baik demi menggapai Kesempurnaan Ibadah sesuai Tuntunan Rasulullah SAW, Kenyamanan dalam perjalanan Ibadah,Kekhusyu’an dalam beribadah, Kesempurnaan dalam Ibadah adalah tujuan Kami dan karena kami adalah “PARTNER ANDA DALAM BERIBADAH HAJI DAN UMROH”

",,,"as.indonesia.borneo","info@shafa-alanshor.com","Asia/Makassar",,,"1020","480","1020","480","1020","480","1020","480","1020","480","900","480","https://media-cdn.tripadvisor.com/media/photo-o/19/d1/6c/62/caption.jpg","false","false","false","false","-1.25201","19279862","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator","116.89769","false","SHAFA TOURS","0","Hari ini tutup","Balikpapan","+62 812-2799-9773","","0","433155170","640","https://media-cdn.tripadvisor.com/media/photo-o/19/d1/6c/62/caption.jpg","960","367","https://media-cdn.tripadvisor.com/media/photo-s/19/d1/6c/62/caption.jpg","550","640","https://media-cdn.tripadvisor.com/media/photo-o/19/d1/6c/62/caption.jpg","960","150","https://media-cdn.tripadvisor.com/media/photo-l/19/d1/6c/62/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/19/d1/6c/62/caption.jpg","50","true","2019-10-26T03:46:39-0400","2019-10-26T03:46:39-0400",,,,,"default",,,,,,,,,,"42","Tur","51","Lainnya",,,,,,,,,,"228","Tur Tempat Bersejarah & Situs Warisan",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d19279862-Reviews-SHAFA_TOURS-Balikpapan_East_Kalimantan_Kalimantan.html","https://shafa-alanshor.com/","https://www.tripadvisor.co.id/UserReview-g317100-d19279862-SHAFA_TOURS-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Mulawarman Rt 16, Balikpapan 76118 Indonesia","Balikpapan","Indonesia","76118",,"Jl. Mulawarman Rt 16","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/25304538",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,"Asia/Makassar","1020","480","1020","480","1020","480","1020","480","1020","480","1020","480","1020","480",,"false","false","false","false","-1.19705","25304538","Balikpapan, Kalimantan Timur, Kalimantan","none","117.00225",,"Watu Beach Lamaru","0","Sekarang Tutup","Balikpapan","+62 819-2882-3224",,,,,,,,,,,,,,,,,,,,,,,,,,"default",,,,,,,,,,"57","Wisata Alam & Taman","61","Aktivitas Luar Ruangan",,,,,,,,,,"52","Pantai",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d25304538-Reviews-Watu_Beach_Lamaru-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d25304538-Watu_Beach_Lamaru-Balikpapan_East_Kalimantan_Kalimantan.html"
"King's Road, Balikpapan 17254 Indonesia","Balikpapan","Indonesia","17254",,"King's Road","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/20210000",,"attraction","Objek Wisata","We offer you wide range tours and activities from ordinary one to extra ordinary. Join and flight with us! ",,,"as.indonesia.borneo","hoeun@sarusproject.com",,,,,,,,,,,,,,,,,"false","false","false","false","-1.24667","20210000","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator","116.84087","false","SARUS TOUR BALI","0",,"Balikpapan","+62 813-3766-7748",,,,,,,,,,,,,,,,,,,,,,,,,,"default",,,,,,,,,,"36","Makanan & Minuman","41","Kursus & Sanggar","42","Tur","51","Lainnya","56","Hiburan & Permainan","59","Transportasi",,"272","Studio Lukis & Tembikar","288","Tur Beberapa Hari","182","Taksi & Layanan Antar Jemput","203","Kursus Memasak","235","Tur Pribadi","287","Perjalanan Sehari Penuh",,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d20210000-Reviews-SARUS_TOUR_BALI-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d20210000-SARUS_TOUR_BALI-Balikpapan_East_Kalimantan_Kalimantan.html"
"14 Gynėjų gatvė, Vilnius 01109, Vilniaus apskritis, LT, Balikpapan 09215 Indonesia","Balikpapan","Indonesia","09215",,"14 Gynėjų gatvė, Vilnius 01109, Vilniaus apskritis, LT","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/23806786",,"attraction","Objek Wisata","We have been providing tours and experiences since 2005. We are expanding our service geography every year. Today we are working with professional local guides in every continent.",,,"as.indonesia.borneo","booking@opatrip.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/21/a4/a1/d1/caption.jpg","false","false","false","false",,"23806786","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator",,"false","Opatrip.com Indonesia","0",,"Balikpapan","+37065216600","","0","564437457","683","https://media-cdn.tripadvisor.com/media/photo-w/21/a4/a1/d1/caption.jpg","1024","367","https://media-cdn.tripadvisor.com/media/photo-s/21/a4/a1/d1/caption.jpg","550","853","https://media-cdn.tripadvisor.com/media/photo-o/21/a4/a1/d1/caption.jpg","1279","150","https://media-cdn.tripadvisor.com/media/photo-l/21/a4/a1/d1/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/21/a4/a1/d1/caption.jpg","50","true","2021-12-18T09:28:47-0500","2021-12-18T09:28:47-0500",,,,,"default",,,,,,,,,,"42","Tur","51","Lainnya","61","Aktivitas Luar Ruangan",,,,,,,,"211","Tur 4WD, ATV, & Off-Road",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d23806786-Reviews-Opatrip_com_Indonesia-Balikpapan_East_Kalimantan_Kalimantan.html","https://www.opatrip.com","https://www.tripadvisor.co.id/UserReview-g317100-d23806786-Opatrip_com_Indonesia-Balikpapan_East_Kalimantan_Kalimantan.html"
"KH.samanhudi, Balikpapan 75119 Indonesia","Balikpapan","Indonesia","75119",,"KH.samanhudi","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/25365359",,"attraction","Objek Wisata","We prepare Fortuner and Pajero Sport vehicles for your travel needs while enjoying the cities of Samarinda and Balikpapan",,,"as.indonesia.borneo","travelersborneoindonesia@gmail.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/28/68/83/1c/caption.jpg","false","false","false","false",,"25365359","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator",,"false","Fortuner Car Samarinda","0",,"Balikpapan","+628115555651","","0","677937948","683","https://media-cdn.tripadvisor.com/media/photo-w/28/68/83/1c/caption.jpg","1024","367","https://media-cdn.tripadvisor.com/media/photo-s/28/68/83/1c/caption.jpg","550","718","https://media-cdn.tripadvisor.com/media/photo-o/28/68/83/1c/caption.jpg","1077","150","https://media-cdn.tripadvisor.com/media/photo-l/28/68/83/1c/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/28/68/83/1c/caption.jpg","50","true","2023-03-08T02:16:24-0500","2023-03-08T02:16:24-0500",,,,,"default",,,,,,,,,,"42","Tur","51","Lainnya","59","Transportasi",,,,,,,,"182","Taksi & Layanan Antar Jemput","235","Tur Pribadi",,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d25365359-Reviews-Fortuner_Car_Samarinda-Balikpapan_East_Kalimantan_Kalimantan.html","http://www.travelersborneo.com","https://www.tripadvisor.co.id/UserReview-g317100-d25365359-Fortuner_Car_Samarinda-Balikpapan_East_Kalimantan_Kalimantan.html"
"Balikpapan Indonesia","Balikpapan","Indonesia",,,,"",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/19678025",,"attraction","Objek Wisata","A non-profit organization born on the south-side of Chicago. We're dedicated to bridging cultures and communities together through love, language, and laughter. 

Our mission is to bridge cultures and community through cultural exchange and social-service with our youth and adult travel programs. Our youth program is committed to financing a minimum of 70% of travel expenses to under-resourced youth throughout Chicago. Our Adult Angel Trips directly funds our youth program and is tax deductible.",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/42/15/9f/caption.jpg","false","false","false","false",,"19678025","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator",,"false","Isaac's Angels","0",,"Balikpapan",,"","0","440538527","550","https://media-cdn.tripadvisor.com/media/photo-p/1a/42/15/9f/caption.jpg","550","450","https://media-cdn.tripadvisor.com/media/photo-s/1a/42/15/9f/caption.jpg","450","1280","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/42/15/9f/caption.jpg","1280","150","https://media-cdn.tripadvisor.com/media/photo-l/1a/42/15/9f/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/1a/42/15/9f/caption.jpg","50","true","2019-12-10T08:18:56-0500","2019-12-10T08:18:56-0500",,,,,"default",,,,,,,,,,"20","Hiburan malam","42","Tur","51","Lainnya",,,,,,,,"240","Tur Bar, Klub, & Pub","288","Tur Beberapa Hari",,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d19678025-Reviews-Isaac_s_Angels-Balikpapan_East_Kalimantan_Kalimantan.html","http://www.isaacsangels.com","https://www.tripadvisor.co.id/UserReview-g317100-d19678025-Isaac_s_Angels-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Thames No F/150, Balikpapan 73123 Indonesia","Balikpapan","Indonesia","73123",,"Jl. Thames No F/150","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/23616091",,"attraction","Objek Wisata","Biro perjalanan wisata, travel service, Balikpapan Samarinda Banjarmasin Kalimantan kelas reguler, eksekutif, dan carter",,,"as.indonesia.borneo","fasrybudi@gmail.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/1d/bf/22/2a/caption.jpg","false","false","false","false",,"23616091","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator",,"false","Raco Tours and Travel","0",,"Balikpapan","+62 822-5160-6949","","0","499065386","480","https://media-cdn.tripadvisor.com/media/photo-o/1d/bf/22/2a/caption.jpg","720","367","https://media-cdn.tripadvisor.com/media/photo-s/1d/bf/22/2a/caption.jpg","550","480","https://media-cdn.tripadvisor.com/media/photo-o/1d/bf/22/2a/caption.jpg","720","150","https://media-cdn.tripadvisor.com/media/photo-l/1d/bf/22/2a/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/1d/bf/22/2a/caption.jpg","50","true","2021-08-30T09:39:58-0400","2021-08-30T09:39:58-0400",,,,,"default",,,,,,,,,,"42","Tur","51","Lainnya","59","Transportasi",,,,,,,,"288","Tur Beberapa Hari","182","Taksi & Layanan Antar Jemput","237","Tur Mandiri & Penyewaan Kendaraan",,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d23616091-Reviews-Raco_Tours_and_Travel-Balikpapan_East_Kalimantan_Kalimantan.html","http://travel.racoid.com","https://www.tripadvisor.co.id/UserReview-g317100-d23616091-Raco_Tours_and_Travel-Balikpapan_East_Kalimantan_Kalimantan.html"
"Km 8 Jl. Soekarno Hatta 5, Balikpapan Indonesia","Balikpapan","Indonesia",,,"Km 8 Jl. Soekarno Hatta 5","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/7808230",,"attraction","Objek Wisata","",,,"as.indonesia.borneo","hennyrusman@yahoo.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/07/86/b9/2a/getlstd-property-photo.jpg","false","false","false","false","-1.2022","7808230","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator","116.8846",,"Kebon Kita","0",,"Balikpapan","+62 811-549-510","getlstd_property_photo","2","126269738","412","https://media-cdn.tripadvisor.com/media/photo-s/07/86/b9/2a/getlstd-property-photo.jpg","550","188","https://media-cdn.tripadvisor.com/media/photo-f/07/86/b9/2a/getlstd-property-photo.jpg","250","1200","https://media-cdn.tripadvisor.com/media/photo-o/07/86/b9/2a/getlstd-property-photo.jpg","1600","150","https://media-cdn.tripadvisor.com/media/photo-l/07/86/b9/2a/getlstd-property-photo.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/07/86/b9/2a/getlstd-property-photo.jpg","50","true","2015-03-16T12:14:02-0400","2015-03-16T12:14:02-0400",,"0","user",,"default","No. 7 dari 13 Tur di Balikpapan","attraction","13","Balikpapan","317100","7","No. 7 dari 13 Tur di Balikpapan",,"2.3158609867095947","42","Tur","61","Aktivitas Luar Ruangan",,,,,,,,,"No. 7 dari 13 Tur di Balikpapan","219","Tur Naik Gunung & Berkemah",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d7808230-Reviews-Kebon_Kita-Balikpapan_East_Kalimantan_Kalimantan.html","http://WWW.KEBONKITA.COM","https://www.tripadvisor.co.id/UserReview-g317100-d7808230-Kebon_Kita-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Jend Sudirman blok A no. 20 Pasar Baru Square, Balikpapan Indonesia","Balikpapan","Indonesia",,,"Jl. Jend Sudirman blok A no. 20","Pasar Baru Square",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/6530995",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/15/7a/46/d3/delta-spa-balikpapa.jpg","false","false","false","false","-1.277295","6530995","Balikpapan, Kalimantan Timur, Kalimantan","none","116.833015",,"Klub Delta KTV","4",,"Balikpapan","+62 896-6308-0859","Delta spa balikpapa","2","360335059","450","https://media-cdn.tripadvisor.com/media/photo-s/15/7a/46/d3/delta-spa-balikpapa.jpg","541","205","https://media-cdn.tripadvisor.com/media/photo-f/15/7a/46/d3/delta-spa-balikpapa.jpg","246","516","https://media-cdn.tripadvisor.com/media/photo-o/15/7a/46/d3/delta-spa-balikpapa.jpg","620","150","https://media-cdn.tripadvisor.com/media/photo-l/15/7a/46/d3/delta-spa-balikpapa.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/15/7a/46/d3/delta-spa-balikpapa.jpg","50","true","2018-11-23T01:11:30-0500","2018-11-23T01:11:30-0500",,"0","user",,"default","No. 2 dari 3 Hiburan malam di Balikpapan","attraction","3","Balikpapan","317100","2","No. 2 dari 3 Hiburan malam di Balikpapan","3.0","2.643372058868408","20","Hiburan malam",,,,,,,,,,,"No. 2 dari 3 Hiburan malam di Balikpapan","105","Bar Karaoke",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d6530995-Reviews-Delta_KTV_Club-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d6530995-Delta_KTV_Club-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Soekarno Hatta Km 12, Balikpapan 76117 Indonesia","Balikpapan","Indonesia","76117",,"Jl. Soekarno Hatta Km 12","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/17118402",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.238336","17118402","Balikpapan, Kalimantan Timur, Kalimantan","none","116.84005",,"Waduk Manggar","0",,"Balikpapan",,,,,,,,,,,,,,,,,,,,,,,,,,,"default",,,,,,,,,,"57","Wisata Alam & Taman",,,,,,,,,,,,"11","Bendungan",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d17118402-Reviews-Manggar_Reservoir-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d17118402-Manggar_Reservoir-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Minyak, Balikpapan 76123 Indonesia","Balikpapan","Indonesia","76123",,"Jl. Minyak","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/10821404",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.24984","10821404","Balikpapan, Kalimantan Timur, Kalimantan","none","116.82822",,"Tugu Demonstrasi","0",,"Balikpapan",,,,,,,,,,,,,,,,,,,,,,,,,,,"default",,,,,,,,,,"47","Pemandangan & Tengara",,,,,,,,,,,,"26","Monumen & Patung",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d10821404-Reviews-Demonstration_Monument-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d10821404-Demonstration_Monument-Balikpapan_East_Kalimantan_Kalimantan.html"
