"address","address_obj/city","address_obj/country","address_obj/postalcode","address_obj/state","address_obj/street1","address_obj/street2","ancestors/0/abbrv","ancestors/0/location_id","ancestors/0/name","ancestors/0/subcategory/0/key","ancestors/0/subcategory/0/name","ancestors/1/abbrv","ancestors/1/location_id","ancestors/1/name","ancestors/1/subcategory/0/key","ancestors/1/subcategory/0/name","ancestors/2/abbrv","ancestors/2/location_id","ancestors/2/name","ancestors/2/subcategory/0/key","ancestors/2/subcategory/0/name","ancestors/3/abbrv","ancestors/3/location_id","ancestors/3/name","ancestors/3/subcategory/0/key","ancestors/3/subcategory/0/name","animal_welfare_tag/education_portal_url","animal_welfare_tag/learn_more_text","animal_welfare_tag/msg_body","animal_welfare_tag/msg_header","animal_welfare_tag/tag_text","api_detail_url","bearing","booking/provider","booking/url","category/key","category/name","description","distance","distance_string","doubleclick_zone","email","hours/timezone","hours/week_ranges/0/0/close_time","hours/week_ranges/0/0/open_time","hours/week_ranges/1/0/close_time","hours/week_ranges/1/0/open_time","hours/week_ranges/2/0/close_time","hours/week_ranges/2/0/open_time","hours/week_ranges/3/0/close_time","hours/week_ranges/3/0/open_time","hours/week_ranges/4/0/close_time","hours/week_ranges/4/0/open_time","hours/week_ranges/5/0/close_time","hours/week_ranges/5/0/open_time","hours/week_ranges/6/0/close_time","hours/week_ranges/6/0/open_time","image","is_candidate_for_contact_info_suppression","is_closed","is_jfy_enabled","is_long_closed","latitude","location_id","location_string","location_subtype","longitude","machine_translated","name","num_reviews","offer_group/has_see_all_url","offer_group/is_eligible_for_ap_list","offer_group/lowest_price","offer_group/offer_list/0/description","offer_group/offer_list/0/image_url","offer_group/offer_list/0/offer_type","offer_group/offer_list/0/partner","offer_group/offer_list/0/price","offer_group/offer_list/0/primary_category","offer_group/offer_list/0/product_code","offer_group/offer_list/0/rounded_up_price","offer_group/offer_list/0/title","offer_group/offer_list/0/url","open_now_text","parent_display_name","phone","photo/caption","photo/helpful_votes","photo/id","photo/images/large/height","photo/images/large/url","photo/images/large/width","photo/images/medium/height","photo/images/medium/url","photo/images/medium/width","photo/images/original/height","photo/images/original/url","photo/images/original/width","photo/images/small/height","photo/images/small/url","photo/images/small/width","photo/images/thumbnail/height","photo/images/thumbnail/url","photo/images/thumbnail/width","photo/is_blessed","photo/published_date","photo/uploaded_date","photo/user","photo/user/member_id","photo/user/type","photo/user/user_id","preferred_map_engine","ranking","ranking_category","ranking_denominator","ranking_geo","ranking_geo_id","ranking_position","ranking_subcategory","rating","raw_ranking","subcategory/0/key","subcategory/0/name","subcategory/1/key","subcategory/1/name","subcategory/2/key","subcategory/2/name","subcategory/3/key","subcategory/3/name","subcategory/4/key","subcategory/4/name","subcategory/5/key","subcategory/5/name","subcategory_ranking","subtype/0/key","subtype/0/name","subtype/1/key","subtype/1/name","subtype/2/key","subtype/2/name","subtype/3/key","subtype/3/name","subtype/4/key","subtype/4/name","subtype/5/key","subtype/5/name","subtype/6/key","subtype/6/name","tags/animal_welfare_tag/education_portal_url","tags/animal_welfare_tag/learn_more_text","tags/animal_welfare_tag/msg_body","tags/animal_welfare_tag/msg_header","tags/animal_welfare_tag/tag_text","timezone","translation_vendor","type","web_url","website","write_review"
"Br Paneca Desa Meliinggih, Balikpapan Indonesia","Balikpapan","Indonesia",,,"Br Paneca Desa Meliinggih",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/25142875",,,,"attraction","Attraction","",,,"as.indonesia.borneo","info@acebalitour.com",,,,,,,,,,,,,,,,,"false","false","false","false","-8.418748","25142875","Balikpapan, East Kalimantan, Kalimantan","tour_operator","115.24518",,"Bali Indonesia","1",,,,,,,,,,,,,,,"Balikpapan","+62 821-4465-5766",,,,,,,,,,,,,,,,,,,,,,,,,,"default","#6 of 13 Tours in Balikpapan","attraction","13","Balikpapan","317100","6","#6 of 13 Tours in Balikpapan","5.0","2.7688307762145996","42","Tours",,,,,,,,,,,"#6 of 13 Tours in Balikpapan","235","Private Tours",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d25142875-Reviews-Bali_Indonesia-Balikpapan_East_Kalimantan_Kalimantan.html","http://www.acebalitour.com","https://www.tripadvisor.com/UserReview-g317100-d25142875-Bali_Indonesia-Balikpapan_East_Kalimantan_Kalimantan.html"
"AMD Projakal, Balikpapan Indonesia","Balikpapan","Indonesia",,,"AMD Projakal",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/7725394",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/07/65/57/23/karang-joang-valley-golf.jpg","false","false","false","false","-1.17205","7725394","Balikpapan, East Kalimantan, Kalimantan","none","116.86025",,"Karang Joang Valley Golf & Country Club","1",,,,,,,,,,,,,,,"Balikpapan","+62 811-554-032","skyview9","3","124081955","576","https://media-cdn.tripadvisor.com/media/photo-w/07/65/57/23/karang-joang-valley-golf.jpg","1024","309","https://media-cdn.tripadvisor.com/media/photo-s/07/65/57/23/karang-joang-valley-golf.jpg","550","617","https://media-cdn.tripadvisor.com/media/photo-o/07/65/57/23/karang-joang-valley-golf.jpg","1096","141","https://media-cdn.tripadvisor.com/media/photo-f/07/65/57/23/karang-joang-valley-golf.jpg","250","50","https://media-cdn.tripadvisor.com/media/photo-t/07/65/57/23/karang-joang-valley-golf.jpg","50","true","2015-03-02T10:20:24-0500","2015-02-24T08:18:35-0500",,"0","user",,"default","#16 of 19 Outdoor Activities in Balikpapan","attraction","19","Balikpapan","317100","16","#16 of 19 Outdoor Activities in Balikpapan","4.0","2.7375988960266113","61","Outdoor Activities",,,,,,,,,,,"#16 of 19 Outdoor Activities in Balikpapan","60","Golf Courses",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d7725394-Reviews-Karang_Joang_Valley_Golf_Country_Club-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d7725394-Karang_Joang_Valley_Golf_Country_Club-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Gajah Mada no. 69 Behind Atomik Chinnese Restaurant, and near Police Station, Balikpapan 76121 Indonesia","Balikpapan","Indonesia","76121",,"Jl. Gajah Mada no. 69","Behind Atomik Chinnese Restaurant, and near Police Station",,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/12873794",,,,"attraction","Attraction","Pub and KTV based in Balikpapan, We have ktv room, dance hall and bars to chill out. We give you DJ's, Band's, Ladies Compagnion, Host Party, Dancer's to accompany you all night long.",,,"as.indonesia.borneo","dluvbbcbalikpapan@gmail.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/10/81/81/05/getlstd-property-photo.jpg","false","false","false","false","-1.276458","12873794","Balikpapan, East Kalimantan, Kalimantan","none","116.83743",,"Dluv Bbc Balikpapan","3",,,,,,,,,,,,,,,"Balikpapan","+62 821-5872-1125","getlstd_property_photo","0","276922629","599","https://media-cdn.tripadvisor.com/media/photo-w/10/81/81/05/getlstd-property-photo.jpg","1024","322","https://media-cdn.tripadvisor.com/media/photo-s/10/81/81/05/getlstd-property-photo.jpg","550","623","https://media-cdn.tripadvisor.com/media/photo-o/10/81/81/05/getlstd-property-photo.jpg","1064","146","https://media-cdn.tripadvisor.com/media/photo-f/10/81/81/05/getlstd-property-photo.jpg","250","50","https://media-cdn.tripadvisor.com/media/photo-t/10/81/81/05/getlstd-property-photo.jpg","50","true","2017-09-01T04:07:25-0400","2017-09-01T04:07:25-0400",,"0","user",,"default","#1 of 3 Nightlife in Balikpapan","attraction","3","Balikpapan","317100","1","#1 of 3 Nightlife in Balikpapan","5.0","2.7845287322998047","20","Nightlife",,,,,,,,,,,"#1 of 3 Nightlife in Balikpapan","105","Karaoke Bars","109","Dance Clubs & Discos","99","Bars & Clubs",,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d12873794-Reviews-Dluv_Bbc_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d12873794-Dluv_Bbc_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jln. MT. Haryono no. 6 Ruko Bukit Damai Indah, Balikpapan 76126 Indonesia","Balikpapan","Indonesia","76126",,"Jln. MT. Haryono no. 6","Ruko Bukit Damai Indah",,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/10130321",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.2635","10130321","Balikpapan, East Kalimantan, Kalimantan","none","116.85812",,"Sarrie Day Spa","5",,,,,,,,,,,,,,,"Balikpapan","+62 813-5182-8158",,,,"550",,"550","550",,"550","550",,"550","550",,"550","550",,"550",,,,,,,,"default","#1 of 2 Spas & Wellness in Balikpapan","attraction","2","Balikpapan","317100","1","#1 of 2 Spas & Wellness in Balikpapan","5.0","2.8146424293518066","40","Spas & Wellness",,,,,,,,,,,"#1 of 2 Spas & Wellness in Balikpapan","127","Spas",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d10130321-Reviews-Sarrie_Day_Spa-Balikpapan_East_Kalimantan_Kalimantan.html","https://www.facebook.com/Sarrie-Day-Spa-Salon-884345705012576","https://www.tripadvisor.com/UserReview-g317100-d10130321-Sarrie_Day_Spa-Balikpapan_East_Kalimantan_Kalimantan.html"
"King's Road, Balikpapan 17254 Indonesia","Balikpapan","Indonesia","17254",,"King's Road",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/20210000",,,,"attraction","Attraction","We offer you wide range tours and activities from ordinary one to extra ordinary. Join and flight with us! ",,,"as.indonesia.borneo","hoeun@sarusproject.com",,,,,,,,,,,,,,,,,"false","false","false","false","-1.24667","20210000","Balikpapan, East Kalimantan, Kalimantan","tour_operator","116.84087","false","SARUS TOUR BALI","0",,,,,,,,,,,,,,,"Balikpapan","+62 813-3766-7748",,,,,,,,,,,,,,,,,,,,,,,,,,"default",,,,,,,,,,"36","Food & Drink","41","Classes & Workshops","42","Tours","51","Other","56","Fun & Games","59","Transportation",,"272","Paint & Pottery Studios","288","Multi-day Tours","182","Taxis & Shuttles","203","Cooking Classes","235","Private Tours","287","Day Trips",,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d20210000-Reviews-SARUS_TOUR_BALI-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d20210000-SARUS_TOUR_BALI-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Soekarno Hatta Km 12, Balikpapan 76117 Indonesia","Balikpapan","Indonesia","76117",,"Jl. Soekarno Hatta Km 12",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/17118402",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.238336","17118402","Balikpapan, East Kalimantan, Kalimantan","none","116.84005",,"Manggar Reservoir","0",,,,,,,,,,,,,,,"Balikpapan",,,,,,,,,,,,,,,,,,,,,,,,,,,"default",,,,,,,,,,"57","Nature & Parks",,,,,,,,,,,,"11","Dams",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d17118402-Reviews-Manggar_Reservoir-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d17118402-Manggar_Reservoir-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Thames No F/150, Balikpapan 73123 Indonesia","Balikpapan","Indonesia","73123",,"Jl. Thames No F/150",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/23616091",,,,"attraction","Attraction","Biro perjalanan wisata, travel service, Balikpapan Samarinda Banjarmasin Kalimantan kelas reguler, eksekutif, dan carter",,,"as.indonesia.borneo","fasrybudi@gmail.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/1d/bf/22/2a/caption.jpg","false","false","false","false",,"23616091","Balikpapan, East Kalimantan, Kalimantan","tour_operator",,"false","Raco Tours and Travel","0",,,,,,,,,,,,,,,"Balikpapan","+62 822-5160-6949","","0","499065386","480","https://media-cdn.tripadvisor.com/media/photo-o/1d/bf/22/2a/caption.jpg","720","367","https://media-cdn.tripadvisor.com/media/photo-s/1d/bf/22/2a/caption.jpg","550","480","https://media-cdn.tripadvisor.com/media/photo-o/1d/bf/22/2a/caption.jpg","720","150","https://media-cdn.tripadvisor.com/media/photo-l/1d/bf/22/2a/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/1d/bf/22/2a/caption.jpg","50","true","2021-08-30T09:39:58-0400","2021-08-30T09:39:58-0400",,,,,"default",,,,,,,,,,"42","Tours","51","Other","59","Transportation",,,,,,,,"288","Multi-day Tours","182","Taxis & Shuttles","237","Self-Guided Tours & Rentals",,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d23616091-Reviews-Raco_Tours_and_Travel-Balikpapan_East_Kalimantan_Kalimantan.html","http://travel.racoid.com","https://www.tripadvisor.com/UserReview-g317100-d23616091-Raco_Tours_and_Travel-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Jend Sudirman blok A no. 20 Pasar Baru Square, Balikpapan Indonesia","Balikpapan","Indonesia",,,"Jl. Jend Sudirman blok A no. 20","Pasar Baru Square",,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/6530995",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/15/7a/46/d3/delta-spa-balikpapa.jpg","false","false","false","false","-1.277295","6530995","Balikpapan, East Kalimantan, Kalimantan","none","116.833015",,"Delta KTV Club","4",,,,,,,,,,,,,,,"Balikpapan","+62 896-6308-0859","Delta spa balikpapa","2","360335059","450","https://media-cdn.tripadvisor.com/media/photo-s/15/7a/46/d3/delta-spa-balikpapa.jpg","541","205","https://media-cdn.tripadvisor.com/media/photo-f/15/7a/46/d3/delta-spa-balikpapa.jpg","246","516","https://media-cdn.tripadvisor.com/media/photo-o/15/7a/46/d3/delta-spa-balikpapa.jpg","620","150","https://media-cdn.tripadvisor.com/media/photo-l/15/7a/46/d3/delta-spa-balikpapa.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/15/7a/46/d3/delta-spa-balikpapa.jpg","50","true","2018-11-23T01:11:30-0500","2018-11-23T01:11:30-0500",,"0","user",,"default","#2 of 3 Nightlife in Balikpapan","attraction","3","Balikpapan","317100","2","#2 of 3 Nightlife in Balikpapan","3.0","2.643372058868408","20","Nightlife",,,,,,,,,,,"#2 of 3 Nightlife in Balikpapan","105","Karaoke Bars",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d6530995-Reviews-Delta_KTV_Club-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d6530995-Delta_KTV_Club-Balikpapan_East_Kalimantan_Kalimantan.html"
"KH.samanhudi, Balikpapan 75119 Indonesia","Balikpapan","Indonesia","75119",,"KH.samanhudi",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/25365359",,,,"attraction","Attraction","We prepare Fortuner and Pajero Sport vehicles for your travel needs while enjoying the cities of Samarinda and Balikpapan",,,"as.indonesia.borneo","travelersborneoindonesia@gmail.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/28/68/83/1c/caption.jpg","false","false","false","false",,"25365359","Balikpapan, East Kalimantan, Kalimantan","tour_operator",,"false","Fortuner Car Samarinda","0",,,,,,,,,,,,,,,"Balikpapan","+628115555651","","0","677937948","683","https://media-cdn.tripadvisor.com/media/photo-w/28/68/83/1c/caption.jpg","1024","367","https://media-cdn.tripadvisor.com/media/photo-s/28/68/83/1c/caption.jpg","550","718","https://media-cdn.tripadvisor.com/media/photo-o/28/68/83/1c/caption.jpg","1077","150","https://media-cdn.tripadvisor.com/media/photo-l/28/68/83/1c/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/28/68/83/1c/caption.jpg","50","true","2023-03-08T02:16:24-0500","2023-03-08T02:16:24-0500",,,,,"default",,,,,,,,,,"42","Tours","51","Other","59","Transportation",,,,,,,,"182","Taxis & Shuttles","235","Private Tours",,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d25365359-Reviews-Fortuner_Car_Samarinda-Balikpapan_East_Kalimantan_Kalimantan.html","http://www.travelersborneo.com","https://www.tripadvisor.com/UserReview-g317100-d25365359-Fortuner_Car_Samarinda-Balikpapan_East_Kalimantan_Kalimantan.html"
"Balikpapan Indonesia","Balikpapan","Indonesia",,,,,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/19678025",,,,"attraction","Attraction","A non-profit organization born on the south-side of Chicago. We're dedicated to bridging cultures and communities together through love, language, and laughter. 

Our mission is to bridge cultures and community through cultural exchange and social-service with our youth and adult travel programs. Our youth program is committed to financing a minimum of 70% of travel expenses to under-resourced youth throughout Chicago. Our Adult Angel Trips directly funds our youth program and is tax deductible.",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/42/15/9f/caption.jpg","false","false","false","false",,"19678025","Balikpapan, East Kalimantan, Kalimantan","tour_operator",,"false","Isaac's Angels","0",,,,,,,,,,,,,,,"Balikpapan",,"","0","440538527","550","https://media-cdn.tripadvisor.com/media/photo-p/1a/42/15/9f/caption.jpg","550","450","https://media-cdn.tripadvisor.com/media/photo-s/1a/42/15/9f/caption.jpg","450","1280","https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/42/15/9f/caption.jpg","1280","150","https://media-cdn.tripadvisor.com/media/photo-l/1a/42/15/9f/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/1a/42/15/9f/caption.jpg","50","true","2019-12-10T08:18:56-0500","2019-12-10T08:18:56-0500",,,,,"default",,,,,,,,,,"20","Nightlife","42","Tours","51","Other",,,,,,,,"240","Bar, Club & Pub Tours","288","Multi-day Tours",,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d19678025-Reviews-Isaac_s_Angels-Balikpapan_East_Kalimantan_Kalimantan.html","http://www.isaacsangels.com","https://www.tripadvisor.com/UserReview-g317100-d19678025-Isaac_s_Angels-Balikpapan_East_Kalimantan_Kalimantan.html"
"14 GynejU gatve, Vilnius 01109, Vilniaus apskritis, LT, Balikpapan 09215 Indonesia","Balikpapan","Indonesia","09215",,"14 GynejU gatve, Vilnius 01109, Vilniaus apskritis, LT",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/23806786",,"Viator","https://www.tripadvisor.com/Commerce?url=https%3A%2F%2Fwww.viator.com%2Ftours%2FUbud%2FEscapade-ATV-Ride-in-Ubud-Bali%2Fd5467-266723P23%3Feap%3Dtripadvisor-main-11383%26aid%3Dtripen1&partnerKey=1&urlKey=0e782cc78dbbb0944&logme=true&uidparam=refid&attrc=true&Provider=Viator&area=TOP&slot=1&cnt=1&geo=23806786&clt=TD&from=api&nt=true","attraction","Attraction","We have been providing tours and experiences since 2005. We are expanding our service geography every year. Today we are working with professional local guides in every continent.",,,"as.indonesia.borneo","booking@opatrip.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/21/a4/a1/d1/caption.jpg","false","false","false","false",,"23806786","Balikpapan, East Kalimantan, Kalimantan","tour_operator",,"false","Opatrip.com Indonesia","0","true","false","$1.60",,"https://media.tacdn.com/media/attractions-splice-spp-360x240/0d/07/62/04.jpg","","Viator","$144.52","Cultural Tours","266723P23","$145","Private ATV Tour in Ubud, Bali","https://www.tripadvisor.com/Commerce?url=https%3A%2F%2Fwww.viator.com%2Ftours%2FUbud%2FEscapade-ATV-Ride-in-Ubud-Bali%2Fd5467-266723P23%3Feap%3Dtripadvisor-main-11383%26aid%3Dtripen1&partnerKey=1&urlKey=0e782cc78dbbb0944&logme=true&uidparam=refid&attrc=true&Provider=Viator&area=viator_multi&slot=1&cnt=1&geo=23806786&clt=TD&from=api&nt=true",,"Balikpapan","+37065216600","","0","564437457","683","https://media-cdn.tripadvisor.com/media/photo-w/21/a4/a1/d1/caption.jpg","1024","367","https://media-cdn.tripadvisor.com/media/photo-s/21/a4/a1/d1/caption.jpg","550","853","https://media-cdn.tripadvisor.com/media/photo-o/21/a4/a1/d1/caption.jpg","1279","150","https://media-cdn.tripadvisor.com/media/photo-l/21/a4/a1/d1/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/21/a4/a1/d1/caption.jpg","50","true","2021-12-18T09:28:47-0500","2021-12-18T09:28:47-0500",,,,,"default",,,,,,,,,,"42","Tours","51","Other","61","Outdoor Activities",,,,,,,,"211","4WD, ATV & Off-Road Tours",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d23806786-Reviews-Opatrip_com_Indonesia-Balikpapan_East_Kalimantan_Kalimantan.html","https://www.opatrip.com","https://www.tripadvisor.com/UserReview-g317100-d23806786-Opatrip_com_Indonesia-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Mulawarman Rt 16, Balikpapan 76118 Indonesia","Balikpapan","Indonesia","76118",,"Jl. Mulawarman Rt 16",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/25304538",,,,"attraction","Attraction","The Premier Beach Experience in Lamaru, Balikpapan.",,,"as.indonesia.borneo",,"Asia/Makassar","1020","480","1020","480","1020","480","1020","480","1020","480","1020","480","1020","480",,"false","false","false","false","-1.19705","25304538","Balikpapan, East Kalimantan, Kalimantan","none","117.00225",,"Watu Beach Lamaru","0",,,,,,,,,,,,,,"Closed Now","Balikpapan","+62 819-2882-3224",,,,,,,,,,,,,,,,,,,,,,,,,,"default",,,,,,,,,,"57","Nature & Parks","61","Outdoor Activities",,,,,,,,,,"52","Beaches",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d25304538-Reviews-Watu_Beach_Lamaru-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d25304538-Watu_Beach_Lamaru-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Syarifuddin Yoes Komplek Ruko Pelangi B Point Blok A No. 32 Sepinggan, Balikpapan 76115 Indonesia","Balikpapan","Indonesia","76115",,"Jl. Syarifuddin Yoes","Komplek Ruko Pelangi B Point Blok A No. 32 Sepinggan",,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/19279862",,,,"attraction","Attraction","We Provide as much as possible Optimal Services that are better for the sake of reaching the Perfection of Worship according to the Guidance of the Prophet SAW, Comfort in the course of Worship, Dedication in worship, Perfection in Worship is our goal and because we are ""YOUR PARTNERS IN Hajj AND Hajj""

",,,"as.indonesia.borneo","info@shafa-alanshor.com","Asia/Makassar",,,"1020","480","1020","480","1020","480","1020","480","1020","480","900","480","https://media-cdn.tripadvisor.com/media/photo-o/19/d1/6c/62/caption.jpg","false","false","false","false","-1.25201","19279862","Balikpapan, East Kalimantan, Kalimantan","tour_operator","116.89769","true","SHAFA TOURS","0",,,,,,,,,,,,,,"Closed today","Balikpapan","+62 812-2799-9773","","0","433155170","640","https://media-cdn.tripadvisor.com/media/photo-o/19/d1/6c/62/caption.jpg","960","367","https://media-cdn.tripadvisor.com/media/photo-s/19/d1/6c/62/caption.jpg","550","640","https://media-cdn.tripadvisor.com/media/photo-o/19/d1/6c/62/caption.jpg","960","150","https://media-cdn.tripadvisor.com/media/photo-l/19/d1/6c/62/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/19/d1/6c/62/caption.jpg","50","true","2019-10-26T03:46:39-0400","2019-10-26T03:46:39-0400",,,,,"default",,,,,,,,,,"42","Tours","51","Other",,,,,,,,,,"228","Historical & Heritage Tours",,,,,,,,,,,,,,,,,,"Asia/Makassar","google","ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d19279862-Reviews-SHAFA_TOURS-Balikpapan_East_Kalimantan_Kalimantan.html","https://shafa-alanshor.com/","https://www.tripadvisor.com/UserReview-g317100-d19279862-SHAFA_TOURS-Balikpapan_East_Kalimantan_Kalimantan.html"
